sim_time,reservation_time_trigger,user_requests
46530,0.0,0.25594
46540,0.0,0.0
46550,0.0,0.0
46560,0.0,0.0
46570,0.0,0.0
46580,0.0,0.27890000000000004
46590,0.0,0.66335
46600,0.0,0.0
46610,0.0,0.0
46620,0.0,0.0
46630,0.0,0.0
46640,0.0,0.0
46650,0.0,0.0
46660,0.0,0.58385
46670,0.0,0.0
46680,0.0,0.0
46690,0.0,0.0
46700,0.0,0.0
46710,0.0,0.0
46720,0.0,0.24058
46730,0.0,0.0
46740,0.0,0.0
46750,0.0,0.07878
46760,0.0,0.19384
46770,0.0,0.0
46780,0.0,0.0
46790,0.0,0.0
46800,0.0,0.60287
46810,0.0,0.0
46820,0.0,0.0
46830,0.0,0.0
46840,0.0,0.0
46850,0.0,0.0
46860,0.0,0.0
46870,0.0,0.0
46880,0.0,0.0
46890,0.0,0.27744
46900,0.0,0.0
46910,0.0,0.0
46920,0.0,2.21326
46930,0.0,0.0
46940,0.0,0.0
46950,0.0,0.41121
46960,0.0,0.0
46970,0.0,0.0
46980,0.0,0.0
46990,0.0,0.0
47000,0.0,0.0
47010,0.0,1.1336
47020,0.0,0.43895
47030,0.0,0.0
47040,0.0,0.0
47050,0.0,0.0
47060,0.0,0.53959
47070,0.0,0.0
47080,0.0,0.4217
47090,0.0,0.0
47100,0.0,0.0
47110,0.0,0.0
47120,0.0,0.0
47130,0.0,0.0
47140,0.0,0.50778
47150,0.0,0.14479
47160,0.0,0.0
47170,0.0,0.0
47180,0.0,0.0
47190,0.0,0.0
47200,0.0,0.16503
47210,0.0,0.0
47220,0.0,0.0
47230,0.0,0.0
47240,0.0,0.0
47250,0.0,0.0
47260,0.0,0.0
47270,0.0,0.0
47280,0.0,0.0
47290,0.0,0.0
47300,0.0,0.34985
47310,0.0,0.0
47320,0.0,0.0
47330,0.0,1.09166
47340,0.0,0.0
47350,0.0,0.0
47360,0.0,0.0
47370,0.0,0.0
47380,0.0,0.0
47390,0.0,0.0
47400,0.0,0.0
47410,0.0,0.0
47420,0.0,0.0
47430,0.0,0.05144
47440,0.0,0.0
47450,0.0,0.0
47460,0.0,0.0
47470,0.0,0.0
47480,0.0,0.0
47490,0.0,0.0
47500,0.0,0.18737
47510,0.0,0.0
47520,0.0,0.25766
47530,0.0,0.0
47540,0.0,0.0
47550,0.0,0.0
47560,0.0,0.0
47570,0.0,0.0
47580,0.0,0.0
47590,0.0,0.0
47600,0.0,0.0
47610,0.0,0.28743
47620,0.0,0.0
47630,0.0,0.47867
47640,0.0,0.09284
47650,0.0,0.0
47660,0.0,0.0
47670,0.0,0.0
47680,0.0,0.43309
47690,0.0,0.57393
47700,0.0,0.0
47710,0.0,0.0
47720,0.0,0.0
47730,0.0,0.0
47740,0.0,0.0
47750,0.0,0.0
47760,0.0,0.0
47770,0.0,0.0
47780,0.0,0.0
47790,0.0,0.0
47800,0.0,0.0
47810,0.0,0.0
47820,0.0,0.0
47830,0.0,0.0
47840,0.0,0.0
47850,0.0,0.06895
47860,0.0,0.0
47870,0.0,0.0
47880,0.0,0.0
47890,0.0,0.0
47900,0.0,0.0
47910,0.0,0.0
47920,0.0,0.13008
47930,0.0,0.24318
47940,0.0,0.0
47950,0.0,0.0
47960,0.0,0.40028
47970,0.0,0.0
47980,0.0,0.06881
47990,0.0,0.88817
48000,0.0,0.0
48010,0.0,0.59449
48020,0.0,0.0
48030,0.0,0.0
48040,0.0,0.0
48050,0.0,0.3718
48060,0.0,0.0
48070,0.0,0.0
48080,0.0,0.0
48090,0.0,0.0
48100,0.0,0.23342
48110,0.0,0.0
48120,0.0,0.0
48130,0.0,0.0
48140,0.0,0.0
48150,0.0,0.0
48160,0.0,0.07538
48170,0.0,0.0
48180,0.0,0.0
48190,0.0,0.08355
48200,0.0,0.0
48210,0.0,0.0
48220,0.0,0.0
48230,0.0,0.0
48240,0.0,0.0
48250,0.0,0.52962
48260,0.0,0.0
48270,0.0,0.0
48280,0.0,0.0
48290,0.0,0.0
48300,0.0,0.08028
48310,0.0,0.0
48320,0.0,0.0
48330,0.0,0.61386
48340,0.0,0.20094
48350,0.0,0.0
48360,0.0,0.0
48370,0.0,0.0
48380,0.0,0.0
48390,0.0,0.0
48400,0.0,0.14684000000000003
48410,0.0,0.0
48420,0.0,0.0
48430,0.0,0.09977
48440,0.0,0.36786
48450,0.0,0.0
48460,0.0,0.0
48470,0.0,0.0
48480,0.0,0.0
48490,0.0,0.0
48500,0.0,0.48171
48510,0.0,0.0
48520,0.0,0.0
48530,0.0,0.22604
48540,0.0,0.577
48550,0.0,0.0
48560,0.0,0.0
48570,0.0,0.15504
48580,0.0,0.0
48590,0.0,0.0
48600,0.0,0.18807
48610,0.0,0.0
48620,0.0,0.0
48630,0.0,0.44748
48640,0.0,0.0
48650,0.0,0.0
48660,0.0,0.0
48670,0.0,0.54015
48680,0.0,0.0
48690,0.0,0.0
48700,0.0,0.0
48710,0.0,0.59907
48720,0.0,0.0
48730,0.0,0.0
48740,0.0,0.0
48750,0.0,0.04392
48760,0.0,0.0
48770,0.0,0.55459
48780,0.0,0.0
48790,0.0,0.0
48800,0.0,0.35224
48810,0.0,0.0
48820,0.0,0.0
48830,0.0,0.0
48840,0.0,0.28622
48850,0.0,0.0
48860,0.0,0.58688
48870,0.0,0.0
48880,0.0,0.0
48890,0.0,0.0
48900,0.0,0.0
48910,0.0,0.06768
48920,0.0,0.43838999999999995
48930,0.0,0.00057
48940,0.0,0.55407
48950,0.0,0.0
48960,0.0,0.0
48970,0.0,0.42072
48980,0.0,0.0
48990,0.0,0.0
49000,0.0,0.0
49010,0.0,0.0
49020,0.0,0.0
49030,0.0,0.0
49040,0.0,0.68809
49050,0.0,0.0
49060,0.0,0.0
49070,0.0,0.0
49080,0.0,0.0
49090,0.0,0.0
49100,0.0,0.0
49110,0.0,0.0
49120,0.0,0.30352
49130,0.0,0.0
49140,0.0,0.0
49150,0.0,0.0
49160,0.0,0.0
49170,0.0,0.51922
49180,0.0,0.0
49190,0.0,0.0
49200,0.0,0.0
49210,0.0,0.0
49220,0.0,0.56399
49230,0.0,0.0
49240,0.0,0.0
49250,0.0,0.0
49260,0.0,0.0
49270,0.0,0.0
49280,0.0,0.0
49290,0.0,0.0
49300,0.0,0.0
49310,0.0,0.0
49320,0.0,0.0
49330,0.0,0.0
49340,0.0,0.24342
49350,0.0,0.0
49360,0.0,0.26584
49370,0.0,0.0
49380,0.0,0.0
49390,0.0,0.0
49400,0.0,0.0
49410,0.0,0.20572
49420,0.0,0.0
49430,0.0,0.0
49440,0.0,0.36149
49450,0.0,0.0
49460,0.0,0.0
49470,0.0,0.9937
49480,0.0,0.0
49490,0.0,0.0
49500,0.0,0.0
49510,0.0,0.0
49520,0.0,0.0
49530,0.0,0.0
49540,0.0,0.0
49550,0.0,0.0
49560,0.0,0.0
49570,0.0,0.0
49580,0.0,0.0
49590,0.0,0.0
49600,0.0,0.0
49610,0.0,0.0
49620,0.0,0.0
49630,0.0,0.0
49640,0.0,0.6357
49650,0.0,0.0
49660,0.0,0.0
49670,0.0,0.0
49680,0.0,0.26722
49690,0.0,0.08508
49700,0.0,0.0
49710,0.0,0.45599
49720,0.0,0.0
49730,0.0,0.04775
49740,0.0,0.0
49750,0.0,0.0
49760,0.0,0.0
49770,0.0,0.0
49780,0.0,0.0
49790,0.0,0.26409
49800,0.0,0.0
49810,0.0,1.0393599999999998
49820,0.0,0.0
49830,0.0,0.0
49840,0.0,0.0
49850,0.0,0.0
49860,0.0,3.75183
49870,0.0,0.07918
49880,0.0,0.0
49890,0.0,0.0
49900,0.0,0.33816
49910,0.0,0.0
49920,0.0,0.0
49930,0.0,0.0
49940,0.0,8.58529
49950,0.0,0.09698
49960,0.0,0.0
49970,0.0,0.0
49980,0.0,0.0
49990,0.0,0.38359
50000,0.0,0.0
50010,0.0,0.22902
50020,0.0,0.0
50030,0.0,0.0
50040,0.0,0.0
50050,0.0,0.0
50060,0.0,0.0
50070,0.0,0.0
50080,0.0,0.0
50090,0.0,0.0
50100,0.0,0.0
50110,0.0,0.0
50120,0.0,0.35673
50130,0.0,0.0
50140,0.0,0.0
50150,0.0,0.0
50160,0.0,0.0
50170,0.0,0.0
50180,0.0,0.0
50190,0.0,0.0
50200,0.0,0.0
50210,0.0,0.0
50220,0.0,0.0
50230,0.0,0.0
50240,0.0,0.0
50250,0.0,0.0
50260,0.0,0.0
50270,0.0,0.0
50280,0.0,0.32515
50290,0.0,0.1914
50300,0.0,0.0
50310,0.0,0.0
50320,0.0,0.0
50330,0.0,0.0
50340,0.0,0.0
50350,0.0,0.24518
50360,0.0,0.0
50370,0.0,0.0
50380,0.0,0.0
50390,0.0,0.0
50400,0.0,0.0
50410,0.0,0.0
50420,0.0,0.3212
50430,0.0,0.0
50440,0.0,0.0
50450,0.0,0.0
50460,0.0,0.31978
50470,0.0,0.0
50480,0.0,0.0
50490,0.0,0.0
50500,0.0,0.0
50510,0.0,0.0
50520,0.0,0.0
50530,0.0,0.0
50540,0.0,0.17389
50550,0.0,0.0
50560,0.0,0.0
50570,0.0,0.0
50580,0.0,0.0
50590,0.0,0.0
50600,0.0,0.0
50610,0.0,0.0
50620,0.0,0.3347
50630,0.0,0.0
50640,0.0,0.0
50650,0.0,0.0
50660,0.0,0.0
50670,0.0,0.0
50680,0.0,0.0
50690,0.0,0.33033
50700,0.0,0.0
50710,0.0,0.0
50720,0.0,0.48398
50730,0.0,0.0
50740,0.0,0.0
50750,0.0,0.0
50760,0.0,0.0
50770,0.0,0.0
50780,0.0,0.87787
50790,0.0,0.0
50800,0.0,0.0
50810,0.0,0.0
50820,0.0,0.05907
50830,0.0,0.0
50840,0.0,0.0
50850,0.0,0.0
50860,0.0,0.38191
50870,0.0,0.0
50880,0.0,0.0
50890,0.0,0.0
50900,0.0,0.0
50910,0.0,0.0
50920,0.0,0.0
50930,0.0,0.0
50940,0.0,0.0
50950,0.0,0.0
50960,0.0,0.26469
50970,0.0,0.0
50980,0.0,0.03505
50990,0.0,0.0
51000,0.0,0.16781
51010,0.0,0.40964
51020,0.0,0.0
51030,0.0,0.0
51040,0.0,0.09737
51050,0.0,0.0
51060,0.0,0.1606
51070,0.0,0.0
51080,0.0,0.22968
51090,0.0,0.0
51100,0.0,0.0
51110,0.0,0.0
51120,0.0,0.33298
51130,0.0,0.0
51140,0.0,0.0
51150,0.0,0.0
51160,0.0,0.0
51170,0.0,0.0
51180,0.0,0.0
51190,0.0,0.0
51200,0.0,0.0
51210,0.0,0.0
51220,0.0,0.0
51230,0.0,0.0
51240,0.0,0.32406
51250,0.0,0.0
51260,0.0,0.0
51270,0.0,0.0
51280,0.0,0.00058
51290,0.0,0.0
51300,0.0,0.0
51310,0.0,0.0
51320,0.0,0.0
51330,0.0,0.0
51340,0.0,0.0
51350,0.0,0.0
51360,0.0,0.0
51370,0.0,0.0
51380,0.0,0.0
51390,0.0,0.47871
51400,0.0,0.0
51410,0.0,0.0
51420,0.0,0.0
51430,0.0,0.38796
51440,0.0,0.0
51450,0.0,0.0
51460,0.0,0.0
51470,0.0,0.0
51480,0.0,0.42074
51490,0.0,0.28716
51500,0.0,0.0
51510,0.0,0.0
51520,0.0,0.0
51530,0.0,0.0
51540,0.0,0.0
51550,0.0,0.0
51560,0.0,0.10873
51570,0.0,0.27915
51580,0.0,0.0
51590,0.0,0.08033
51600,0.0,0.18327
51610,0.0,0.0
51620,0.0,0.0
51630,0.0,0.0
51640,0.0,0.0
51650,0.0,0.0481
51660,0.0,0.40772
51670,0.0,0.0
51680,0.0,0.0
51690,0.0,0.0
51700,0.0,0.0
51710,0.0,0.22665
51720,0.0,0.62708
51730,0.0,0.30034
51740,0.0,0.0
51750,0.0,0.09157
51760,0.0,0.43797
51770,0.0,0.0
51780,0.0,0.0
51790,0.0,0.0
51800,0.0,0.0
51810,0.0,0.35628
51820,0.0,0.0
51830,0.0,0.0
51840,0.0,0.0
51850,0.0,0.0
51860,0.0,0.19732
51870,0.0,0.0
51880,0.0,0.0
51890,0.0,0.0
51900,0.0,0.0
51910,0.0,0.28739
51920,0.0,0.0
51930,0.0,0.0
51940,0.0,0.0
51950,0.0,0.0
51960,0.0,0.8821
51970,0.0,0.0
51980,0.0,0.36274
51990,0.0,0.0
52000,0.0,0.0
52010,0.0,0.12149
52020,0.0,0.0
52030,0.0,0.0
52040,0.0,0.0
52050,0.0,0.0
52060,0.0,0.27005
52070,0.0,0.27634
52080,0.0,0.0
52090,0.0,0.15511
52100,0.0,0.0
52110,0.0,0.71443
52120,0.0,0.0
52130,0.0,0.0
52140,0.0,0.0
52150,0.0,0.25722
52160,0.0,0.0
52170,0.0,0.7020500000000001
52180,0.0,0.64963
52190,0.0,0.0
52200,0.0,0.38692
52210,0.0,0.07162
52220,0.0,0.16412
52230,0.0,0.0
52240,0.0,0.0
52250,0.0,0.0
52260,0.0,0.0
52270,0.0,0.0
52280,0.0,0.0
52290,0.0,0.2498
52300,0.0,0.0
52310,0.0,0.0
52320,0.0,0.0
52330,0.0,0.0
52340,0.0,0.0
52350,0.0,0.64948
52360,0.0,0.44699
52370,0.0,0.0
52380,0.0,0.15542
52390,0.0,0.34334
52400,0.0,0.77227
52410,0.0,0.08735
52420,0.0,0.0
52430,0.0,0.0
52440,0.0,8.63693
52450,0.0,0.2907
52460,0.0,0.0
52470,0.0,0.0
52480,0.0,0.0
52490,0.0,0.0
52500,0.0,0.0
52510,0.0,0.0
52520,0.0,0.19147
52530,0.0,0.0
52540,0.0,0.0
52550,0.0,0.32461
52560,0.0,0.0
52570,0.0,0.0
52580,0.0,0.0
52590,0.0,0.0
52600,0.0,0.37215
52610,0.0,0.0
52620,0.0,0.28597
52630,0.0,0.09234
52640,0.0,0.5315
52650,0.0,0.0
52660,0.0,0.46467
52670,0.0,0.0
52680,0.0,0.0
52690,0.0,0.0
52700,0.0,0.0
52710,0.0,0.0
52720,0.0,0.0
52730,0.0,0.0
52740,0.0,0.0
52750,0.0,0.0
52760,0.0,0.0
52770,0.0,0.0
52780,0.0,0.30656
52790,0.0,0.84032
52800,0.0,0.0
52810,0.0,0.24371
52820,0.0,0.12242
52830,0.0,0.0
52840,0.0,0.0
52850,0.0,0.0
52860,0.0,0.0
52870,0.0,0.0
52880,0.0,0.0
52890,0.0,0.0
52900,0.0,0.0
52910,0.0,0.0
52920,0.0,0.38188
52930,0.0,0.0
52940,0.0,0.0
52950,0.0,0.0
52960,0.0,0.0
52970,0.0,0.46729
52980,0.0,0.0
52990,0.0,0.0
53000,0.0,0.0
53010,0.0,0.0
53020,0.0,0.48564
53030,0.0,0.0
53040,0.0,0.0
53050,0.0,0.0
53060,0.0,0.0
53070,0.0,0.0
53080,0.0,0.31688
53090,0.0,0.0
53100,0.0,0.46377999999999997
53110,0.0,0.51873
53120,0.0,0.27474
53130,0.0,0.0
53140,0.0,0.31052
53150,0.0,0.0
53160,0.0,0.43853
53170,0.0,0.02483
53180,0.0,0.0
53190,0.0,1.8384399999999999
53200,0.0,0.0
53210,0.0,0.0
53220,0.0,0.30967
53230,0.0,0.35346
53240,0.0,0.0
53250,0.0,0.0
53260,0.0,0.13477
53270,0.0,0.0
53280,0.0,0.0
53290,0.0,0.0
53300,0.0,0.0
53310,0.0,0.0
53320,0.0,0.0
53330,0.0,0.0
53340,0.0,0.0
53350,0.0,0.0
53360,0.0,0.0
53370,0.0,0.0
53380,0.0,0.0
53390,0.0,0.0
53400,0.0,0.0
53410,0.0,0.9097100000000001
53420,0.0,0.0
53430,0.0,0.0
53440,0.0,0.23843
53450,0.0,0.0
53460,0.0,0.0
53470,0.0,0.0
53480,0.0,0.08328
53490,0.0,0.67071
53500,0.0,0.09648
53510,0.0,0.46095
53520,0.0,0.16191
53530,0.0,0.0
53540,0.0,0.0
53550,0.0,0.0
53560,0.0,0.87516
53570,0.0,0.0
53580,0.0,0.44583
53590,0.0,0.17275
53600,0.0,0.0
53610,0.0,0.0
53620,0.0,0.0
53630,0.0,0.0
53640,0.0,0.0
53650,0.0,0.0
53660,0.0,0.0
53670,0.0,0.0
53680,0.0,0.0
53690,0.0,0.0
53700,0.0,0.0
53710,0.0,0.41092
53720,0.0,0.10659
53730,0.0,0.0
53740,0.0,0.0
53750,0.0,0.62296
53760,0.0,0.5765
53770,0.0,0.0
53780,0.0,0.0
53790,0.0,0.08181
53800,0.0,0.0
53810,0.0,0.0
53820,0.0,0.0
53830,0.0,0.0
53840,0.0,0.0
53850,0.0,0.16633
53860,0.0,0.0
53870,0.0,0.0
53880,0.0,0.0
53890,0.0,0.0951
53900,0.0,0.0
53910,0.0,0.0
53920,0.0,0.0
53930,0.0,0.0
53940,0.0,0.53768
53950,0.0,0.2189
53960,0.0,0.0
53970,0.0,0.0
53980,0.0,0.0
53990,0.0,0.0
54000,0.0,0.0
54010,0.0,0.16576
54020,0.0,0.0
54030,0.0,0.05055
54040,0.0,0.0
54050,0.0,0.0
54060,0.0,0.0
54070,0.0,0.0
54080,0.0,0.0
54090,0.0,0.0
54100,0.0,0.36616
54110,0.0,0.49505
54120,0.0,0.0
54130,0.0,0.56891
54140,0.0,0.20961
54150,0.0,0.0
54160,0.0,0.0
54170,0.0,0.0
54180,0.0,0.0
54190,0.0,0.28128
54200,0.0,0.0586
54210,0.0,0.24203
54220,0.0,0.0
54230,0.0,0.0
54240,0.0,0.0
54250,0.0,1.81793
54260,0.0,0.0
54270,0.0,0.0
54280,0.0,0.0
54290,0.0,0.0
54300,0.0,0.0
54310,0.0,0.0
54320,0.0,0.0
54330,0.0,0.31303
54340,0.0,0.0
54350,0.0,0.0
54360,0.0,0.62166
54370,0.0,0.0
54380,0.0,0.0
54390,0.0,0.18123
54400,0.0,0.0
54410,0.0,0.0
54420,0.0,0.26342
54430,0.0,0.0
54440,0.0,0.0
54450,0.0,0.0
54460,0.0,0.0
54470,0.0,0.0
54480,0.0,0.0
54490,0.0,0.44147
54500,0.0,0.0
54510,0.0,0.0
54520,0.0,0.0
54530,0.0,0.0
54540,0.0,0.22475
54550,0.0,0.0
54560,0.0,0.0
54570,0.0,0.16133
54580,0.0,0.7528699999999999
54590,0.0,0.0
54600,0.0,0.0
54610,0.0,1.03995
54620,0.0,0.28898
54630,0.0,0.0
54640,0.0,0.25189
54650,0.0,0.13407
54660,0.0,0.0
54670,0.0,0.0
54680,0.0,0.0
54690,0.0,0.0
54700,0.0,0.0
54710,0.0,0.0
54720,0.0,0.0
54730,0.0,0.0
54740,0.0,0.11088
54750,0.0,0.0
54760,0.0,0.0
54770,0.0,0.0
54780,0.0,0.0
54790,0.0,0.20149
54800,0.0,0.16417
54810,0.0,0.0
54820,0.0,0.0
54830,0.0,0.0
54840,0.0,0.0
54850,0.0,0.0
54860,0.0,0.15515
54870,0.0,0.11985
54880,0.0,0.0
54890,0.0,0.0
54900,0.0,0.71036
54910,0.0,0.60773
54920,0.0,0.1007
54930,0.0,0.86678
54940,0.0,0.314
54950,0.0,0.0
54960,0.0,0.0
54970,0.0,0.0
54980,0.0,0.0
54990,0.0,0.0
55000,0.0,0.2423
55010,0.0,0.0
55020,0.0,0.0
55030,0.0,0.0
55040,0.0,0.0
55050,0.0,0.19546
55060,0.0,0.29494
55070,0.0,0.0
55080,0.0,0.0
55090,0.0,0.15756
55100,0.0,0.0
55110,0.0,0.0
55120,0.0,0.0
55130,0.0,0.0
55140,0.0,0.31032
55150,0.0,0.0
55160,0.0,0.0
55170,0.0,0.20995
55180,0.0,0.3044
55190,0.0,0.0
55200,0.0,0.0
55210,0.0,0.0
55220,0.0,0.0
55230,0.0,0.0
55240,0.0,0.21627
55250,0.0,0.0
55260,0.0,0.0
55270,0.0,0.0
55280,0.0,0.0
55290,0.0,0.29578
55300,0.0,0.10845
55310,0.0,0.21753
55320,0.0,0.52884
55330,0.0,0.0
55340,0.0,0.5149
55350,0.0,0.0
55360,0.0,0.0
55370,0.0,0.28609
55380,0.0,0.0
55390,0.0,0.12397
55400,0.0,0.0
55410,0.0,0.0
55420,0.0,0.14274
55430,0.0,0.1416
55440,0.0,0.0
55450,0.0,0.0
55460,0.0,0.0
55470,0.0,0.4264
55480,0.0,0.0
55490,0.0,0.0
55500,0.0,0.165
55510,0.0,0.0
55520,0.0,0.0
55530,0.0,0.0
55540,0.0,0.0
55550,0.0,0.34076
55560,0.0,0.31161
55570,0.0,0.0
55580,0.0,0.0
55590,0.0,0.16039
55600,0.0,0.0
55610,0.0,0.57081
55620,0.0,0.0
55630,0.0,0.0
55640,0.0,0.19097
55650,0.0,0.0
55660,0.0,0.76833
55670,0.0,0.0
55680,0.0,0.0
55690,0.0,0.0
55700,0.0,0.72914
55710,0.0,0.0
55720,0.0,0.0
55730,0.0,0.34346
55740,0.0,0.0
55750,0.0,0.34205
55760,0.0,0.0
55770,0.0,0.46332999999999996
55780,0.0,0.0
55790,0.0,0.0
55800,0.0,0.0
55810,0.0,0.19846
55820,0.0,0.0
55830,0.0,0.6609400000000001
55840,0.0,0.0
55850,0.0,0.0
55860,0.0,0.0
55870,0.0,0.0
55880,0.0,0.0
55890,0.0,0.0
55900,0.0,0.0
55910,0.0,0.0
55920,0.0,0.07837
55930,0.0,0.20057
55940,0.0,0.0
55950,0.0,0.33061
55960,0.0,0.0
55970,0.0,0.0
55980,0.0,0.0
55990,0.0,0.0
56000,0.0,0.0
56010,0.0,0.0
56020,0.0,0.0
56030,0.0,0.0
56040,0.0,0.0
56050,0.0,0.0
56060,0.0,0.26133
56070,0.0,0.0
56080,0.0,0.0
56090,0.0,0.0
56100,0.0,0.3371
56110,0.0,0.36856
56120,0.0,0.0
56130,0.0,0.28557
56140,0.0,0.0
56150,0.0,0.0
56160,0.0,0.31921
56170,0.0,0.0
56180,0.0,0.0
56190,0.0,0.0
56200,0.0,0.45481
56210,0.0,0.59528
56220,0.0,0.50546
56230,0.0,0.58021
56240,0.0,0.35795
56250,0.0,0.34975
56260,0.0,0.14072
56270,0.0,0.0
56280,0.0,0.20725
56290,0.0,0.53551
56300,0.0,0.15894
56310,0.0,0.22878
56320,0.0,0.0
56330,0.0,0.0
56340,0.0,0.0
56350,0.0,0.34647
56360,0.0,0.0
56370,0.0,0.36478
56380,0.0,0.08395
56390,0.0,0.41015
56400,0.0,0.59979
56410,0.0,0.0
56420,0.0,0.0
56430,0.0,0.16043
56440,0.0,0.07517
56450,0.0,0.0
56460,0.0,0.0
56470,0.0,0.30481
56480,0.0,0.0
56490,0.0,0.27189
56500,0.0,0.9916900000000001
56510,0.0,0.0
56520,0.0,0.0
56530,0.0,0.0
56540,0.0,0.42199
56550,0.0,0.0
56560,0.0,0.10053
56570,0.0,0.0
56580,0.0,0.0
56590,0.0,0.0
56600,0.0,0.0
56610,0.0,0.0
56620,0.0,0.0
56630,0.0,0.0
56640,0.0,0.0
56650,0.0,0.0
56660,0.0,0.0
56670,0.0,0.0
56680,0.0,0.5123
56690,0.0,0.0
56700,0.0,0.22415
56710,0.0,0.0
56720,0.0,0.0
56730,0.0,0.0
56740,0.0,0.0
56750,0.0,0.0
56760,0.0,1.0463600000000002
56770,0.0,0.0
56780,0.0,0.0
56790,0.0,0.0
56800,0.0,0.0
56810,0.0,0.20992
56820,0.0,0.0
56830,0.0,0.43676000000000004
56840,0.0,0.0
56850,0.0,0.0
56860,0.0,0.47414
56870,0.0,0.0
56880,0.0,0.30264
56890,0.0,0.46534
56900,0.0,0.21988
56910,0.0,0.0
56920,0.0,0.18858
56930,0.0,0.0
56940,0.0,0.42544
56950,0.0,0.0
56960,0.0,0.0
56970,0.0,0.0
56980,0.0,0.0
56990,0.0,0.16332
57000,0.0,0.0
57010,0.0,0.0
57020,0.0,0.16162
57030,0.0,0.36903
57040,0.0,0.0
57050,0.0,0.0
57060,0.0,0.0
57070,0.0,0.30658
57080,0.0,0.51961
57090,0.0,0.0
57100,0.0,0.0
57110,0.0,0.0
57120,0.0,0.0
57130,0.0,0.0
57140,0.0,0.0
57150,0.0,0.0
57160,0.0,0.0
57170,0.0,0.0
57180,0.0,0.63525
57190,0.0,0.0
57200,0.0,0.0
57210,0.0,0.0
57220,0.0,0.0
57230,0.0,0.0
57240,0.0,0.0
57250,0.0,0.0
57260,0.0,0.0
57270,0.0,0.0
57280,0.0,0.20936
57290,0.0,0.3244
57300,0.0,0.0
57310,0.0,0.0
57320,0.0,0.0
57330,0.0,0.186
57340,0.0,0.0
57350,0.0,0.0
57360,0.0,0.0
57370,0.0,0.0
57380,0.0,0.0
57390,0.0,0.0
57400,0.0,0.0
57410,0.0,0.30314
57420,0.0,0.0
57430,0.0,0.0
57440,0.0,0.0
57450,0.0,0.08077
57460,0.0,0.0
57470,0.0,0.0
57480,0.0,0.0
57490,0.0,0.0
57500,0.0,0.0
57510,0.0,0.23893
57520,0.0,0.0
57530,0.0,0.0
57540,0.0,0.0
57550,0.0,0.0
57560,0.0,0.17556
57570,0.0,0.0
57580,0.0,0.0
57590,0.0,0.0
57600,0.0,0.0
57610,0.0,0.0
57620,0.0,0.0
57630,0.0,0.2831
57640,0.0,0.0
57650,0.0,0.0
57660,0.0,0.0
57670,0.0,0.0
57680,0.0,0.29177
57690,0.0,0.37185999999999997
57700,0.0,0.25369
57710,0.0,0.29547
57720,0.0,0.26235
57730,0.0,0.0
57740,0.0,0.0
57750,0.0,0.0
57760,0.0,0.0
57770,0.0,0.0
57780,0.0,0.0
57790,0.0,0.0
57800,0.0,0.0
57810,0.0,0.0
57820,0.0,0.0
57830,0.0,0.0
57840,0.0,0.51984
57850,0.0,0.0
57860,0.0,0.0
57870,0.0,0.29915
57880,0.0,0.3922
57890,0.0,0.0
57900,0.0,0.0
57910,0.0,0.0
57920,0.0,0.0
57930,0.0,0.2211
57940,0.0,0.0
57950,0.0,0.19731
57960,0.0,0.0
57970,0.0,0.0
57980,0.0,0.0
57990,0.0,0.0
58000,0.0,0.0
58010,0.0,0.0
58020,0.0,0.0
58030,0.0,0.57194
58040,0.0,0.0
58050,0.0,0.0
58060,0.0,0.51093
58070,0.0,0.0
58080,0.0,0.0
58090,0.0,0.0
58100,0.0,0.0
58110,0.0,0.0
58120,0.0,0.58717
58130,0.0,0.27549
58140,0.0,0.94647
58150,0.0,0.0
58160,0.0,0.0
58170,0.0,0.29664
58180,0.0,0.0
58190,0.0,0.17588
58200,0.0,0.0
58210,0.0,0.60066
58220,0.0,0.0
58230,0.0,0.0
58240,0.0,0.0
58250,0.0,0.0
58260,0.0,0.0
58270,0.0,0.0
58280,0.0,0.0
58290,0.0,0.27949
58300,0.0,0.0
58310,0.0,0.0
58320,0.0,0.0
58330,0.0,0.09177
58340,0.0,0.0
58350,0.0,0.0
58360,0.0,0.0
58370,0.0,0.07747
58380,0.0,0.0
58390,0.0,0.16508
58400,0.0,0.0
58410,0.0,0.25687
58420,0.0,0.0
58430,0.0,0.69815
58440,0.0,0.0
58450,0.0,0.0
58460,0.0,0.0
58470,0.0,0.0
58480,0.0,0.65399
58490,0.0,0.0
58500,0.0,0.0
58510,0.0,0.0
58520,0.0,0.0
58530,0.0,0.0
58540,0.0,0.41035
58550,0.0,0.0
58560,0.0,0.1827
58570,0.0,0.0
58580,0.0,0.56564
58590,0.0,0.0
58600,0.0,0.0
58610,0.0,0.0
58620,0.0,0.0
58630,0.0,0.0
58640,0.0,0.0
58650,0.0,0.0
58660,0.0,0.0
58670,0.0,0.0
58680,0.0,0.0
58690,0.0,0.0
58700,0.0,0.0
58710,0.0,0.0
58720,0.0,0.51471
58730,0.0,0.0
58740,0.0,0.0
58750,0.0,0.46822
58760,0.0,0.0
58770,0.0,0.0
58780,0.0,0.0
58790,0.0,0.10417
58800,0.0,0.0
58810,0.0,0.0
58820,0.0,0.17911
58830,0.0,0.15744
58840,0.0,0.0
58850,0.0,0.0
58860,0.0,0.0
